referencia;estante;nombre;nombre_corto;iva;costo;precio
7,70205E+11;0;BOMBILLO 40W  CLARO;BOMBILLO 40W  CLARO;16;0;1200
7,70205E+11;0;BOMBILLO 150W  CLARO;BOMBILLO 150W  CLARO;16;1721;3000
7,70205E+11;0;BOMBILLO 60W  ESMERIL;BOMBILLO 60W  ESMERIL;16;738;1200
7,70205E+11;0;BOMBILLO 200 X 110W  CLARO;BOMBILLO 200 X 110W  CLARO;16;0;3000
7,70205E+11;0;AHORRADOR DOBLE PIN SILVANIA 13W;AHORRADOR DOBLE PIN SILVANIA 13W;16;0;10000
3,24024E+11;0;SILICONA PISTOLA SANISIL;SILICONA PISTOLA SANISIL;16;0;10500
3,24024E+11;0;SILICONA PISTOLA SAKASIL BLANCA;SILICONA PISTOLA SAKASIL BLANCA;16;6577;10000
7,70299E+11;0;AHORRADOR ESPIRAL 15W DISCOVER;AHORRADOR ESPIRAL 15W DISCOVER;16;0;11000
7,70205E+11;0;BOMBILLO 200 X 220 W CLARO;BOMBILLO 200 X 220 W CLARO;16;0;2800
7,70205E+11;0;BOMBILLO NEVERA 25W CLARO;BOMBILLO NEVERA 25W CLARO;16;1635;3000
7,70205E+11;0;BOMBILLO NEVERA 40W CLARO;BOMBILLO NEVERA 40W CLARO;16;1695;3000
1217;0;BOMBILLO NEVERA LUZKAL 25W ESMERIL;BOMBILLO NEVERA LUZKAL 25W ESMERIL;16;550;1500
3284;0;SILICONA PISTOLA INCOL;SILICONA PISTOLA INCOL;16;0;7500
3,52291E+11;0;AHORRADOR 26 W SPIRAL LAMP;AHORRADOR 26 W SPIRAL LAMP;16;0;8000
3283;0;SILICONA PISTOLA BULLDOG;SILICONA PISTOLA BULLDOG;16;0;7500
3282;0;SILICONA 999A CLARA;SILICONA 999A CLARA;16;0;7500
1,38056E+11;0;AHORRADOR 20W ESPIRAL INFINITO;AHORRADOR 20W ESPIRAL INFINITO;16;4000;7500
33886002790;0;SILICONA PISTOLA SIKAFLEX 1A NEGRA;SILICONA PISTOLA SIKAFLEX 1A NEGRA;16;18679;26000
1974;0;"CUBIERTA MACHETE 20""";"CUBIERTA MACHETE 20""";16;6000;9000
1983;0;"CUBIERTA PEINILLA18""";"CUBIERTA PEINILLA18""";16;6000;9000
1973;0;"CUBIERTA MACHETE 18""";"CUBIERTA MACHETE 18""";16;5167;9000
1977;0;"CUBIERTA MACHETE BARRIGON 18""";"CUBIERTA MACHETE BARRIGON 18""";16;5167;9000
1980;0;"CUBIERTA PEINILLA 16""";"CUBIERTA PEINILLA 16""";16;5167;9000
1972;0;"CUBIERTA MACHETE 16""";"CUBIERTA MACHETE 16""";16;6000;9000
1976;0;"CUBIERTA MACHETE BARRIGON 16""";"CUBIERTA MACHETE BARRIGON 16""";16;6000;9000
1979;0;"CUBIERTA MACHETE14""";"CUBIERTA MACHETE14""";16;5167;9000
1978;0;"CUBIERTA MACHETE BARRIGON14""";"CUBIERTA MACHETE BARRIGON14""";16;5167;9000
1981;0;"CUBIERTA PEINILLA12""";"CUBIERTA PEINILLA12""";16;5167;9000
1971;0;"CUBIERTA MACHETE 12""";"CUBIERTA MACHETE 12""";16;6000;9000
1975;0;"CUBIERTA MACHETE BARRIGON 12""";"CUBIERTA MACHETE BARRIGON 12""";16;6000;9000
7,70702E+11;0;EMBOLO INALGRIFOS;EMBOLO INALGRIFOS;16;0;2200
7,70702E+11;0;ADAPTADOR SIFON EN P 1 1/2 Y 1 1/4;ADAPTADOR SIFON EN P 1 1/2 Y 1 1/4;16;1242;2500
7,70323E+11;0;"CANASTILLA  TOTAL 4""";"CANASTILLA  TOTAL 4""";16;3200;5500
1695;0;CHAPETA  LAVAMANOS;CHAPETA  LAVAMANOS;16;750;2000
3152;0;REGILLA  CUADRADA  3 X 3;REGILLA  CUADRADA  3 X 3;16;0;2000
2334;0;GALON  BARNIZ  PINVIACRIL;GALON  BARNIZ  PINVIACRIL;16;17100;28000
2446;0;"HOMBRE SOLO HUECO 10"" RAPTOR";"HOMBRE SOLO HUECO 10"" RAPTOR";16;5000;10000
2621;0;LLAVE MIXTA 11 PIEZAS X  MM;LLAVE MIXTA 11 PIEZAS X  MM;16;0;11000
7,45302E+11;0;LLAVE MIXTA X 5 PIEZAS EN BLISTER PULGADAS;LLAVE MIXTA X 5 PIEZAS EN BLISTER PULGADAS;16;0;6000
2244;0;ESTENDEDERO GUAYA X 15 MTS;ESTENDEDERO GUAYA X 15 MTS;16;8000;15000
7,50121E+11;0;RECOLECTOR DE FRUTA TRUPER;RECOLECTOR DE FRUTA TRUPER;5;11720;20000
2306;0;FIBRO DISCO ABRACOL #16;FIBRO DISCO ABRACOL #16;16;1756;5000
2307;0;FIBRO DISCO ABRACOL #24;FIBRO DISCO ABRACOL #24;16;1756;4300
2308;0;FIBRO DISCO ABRACOL #36;FIBRO DISCO ABRACOL #36;16;2073;3600
2309;0;FIBRO DISCO ABRACOL #60;FIBRO DISCO ABRACOL #60;16;1647;3000
2310;0;FIBRO DISCO ABRACOL #80;FIBRO DISCO ABRACOL #80;16;1542;3000
2303;0;FIBRO DISCO ABRACOL #100;FIBRO DISCO ABRACOL #100;16;1879;3500
2304;0;FIBRO DISCO ABRACOL #120;FIBRO DISCO ABRACOL #120;16;1891;4000
2305;0;FIBRO DISCO ABRACOL #150;FIBRO DISCO ABRACOL #150;16;1891;3500
3234;0;"RODACHIN 4""";"RODACHIN 4""";16;7560;12500
3233;0;"RODACHIN 3"" DISCOVER";"RODACHIN 3"" DISCOVER";16;4602;7500
3232;0;"RODACHIN 2 ""1/2";"RODACHIN 2 ""1/2";16;0;4200
3241;0;"RODACHIN REDONDO 2""";"RODACHIN REDONDO 2""";16;1062;2600
3240;0;"RODACHIN PLASTICO 3""";"RODACHIN PLASTICO 3""";16;0;2000
3231;0;"RODACHIN 1"" 1/2""";"RODACHIN 1"" 1/2""";16;1464;3000
3235;0;"RODACHIN BOLA 1""1/2""";"RODACHIN BOLA 1""1/2""";16;1025;2600
3236;0;"RODACHIN BOLA PLASTICO 1""1/2""";"RODACHIN BOLA PLASTICO 1""1/2""";16;0;1800
3237;0;"RODACHIN BOLA PLASTICO 1""1/4""";"RODACHIN BOLA PLASTICO 1""1/4""";16;0;1500
7,70616E+11;0;MANIJA SANITARIO DE BOTON GRIVAL;MANIJA SANITARIO DE BOTON GRIVAL;16;0;10000
3239;0;"RODACHIN METALICO 1""1/4""";"RODACHIN METALICO 1""1/4""";16;915;1700
3238;0;"RODACHIN METALICO 1""";"RODACHIN METALICO 1""";16;995;1700
7,7072E+11;0;"ADAPTADOR SIFON EN P 1""1/2 Y 1 ""1/4 GRICOL";"ADAPTADOR SIFON EN P 1""1/2 Y 1 ""1/4 GRICOL";16;1589;2500
7,7072E+11;0;POMO GRICOL CRISTAL;POMO GRICOL CRISTAL;16;4508;7000
3077;0;POMO ECONOMICO UNIVERSAL;POMO ECONOMICO UNIVERSAL;16;1900;4500
1061;0;ALAMBRE QUEMADO X LIBRA;ALAMBRE QUEMADO X LIBRA;16;1700;2300
7,70723E+11;0;"CLAVO SIN CABEZA 3/4""";"CLAVO SIN CABEZA 3/4""";16;2127;3000
1822;0;"CLAVO SIN CABEZA 1"" 1/2""";"CLAVO SIN CABEZA 1"" 1/2""";16;1910;3000
1824;0;"CLAVO SIN CABEZA 2""";"CLAVO SIN CABEZA 2""";16;1910;3000
1825;0;"CLAVO SIN CABEZA 2"" 1/2""";"CLAVO SIN CABEZA 2"" 1/2""";16;2154;2800
7,70314E+11;0;COLADOR 10CM INCAMETAL;COLADOR 10CM INCAMETAL;16;0;11000
7,8758E+11;0;COLADOR ZUBI Z 14 CM;COLADOR ZUBI Z 14 CM;16;0;10000
7,70314E+11;0;COLADOR INCAMETAL 15 CM;COLADOR INCAMETAL 15 CM;16;0;17500
7,8758E+11;0;COLADOR INCAMETAL 8CM;COLADOR INCAMETAL 8CM;16;0;7000
8,01373E+11;0;SOPLETE GAS;SOPLETE GAS;16;0;90000
7,70299E+11;0;"DISCO DIAMANTADO TURBO 9"" 7/8";"DISCO DIAMANTADO TURBO 9"" 7/8";16;0;42000
5,03867E+11;0;"DISCO DIAMANTADO 7""";"DISCO DIAMANTADO 7""";16;0;23500
7,453E+11;0;SILICONA LIQUIDA MERLETO GRANDE;SILICONA LIQUIDA MERLETO GRANDE;16;3400;6000
7,47753E+11;0;RACHE JUEGO STANLEY 11 PIEZAS;RACHE JUEGO STANLEY 11 PIEZAS;16;0;110000
7,45301E+11;0;SILICONA  LIQUIDA POINTER 60ML;SILICONA  LIQUIDA POINTER 60ML;16;0;2000
3435;0;TELA ASFALTICA X  METROS;TELA ASFALTICA X  METROS;16;14;30
79567570363;0;ACEITE 3 EN UNO 90ML;ACEITE 3 EN UNO 90ML;16;2800;4500
79567570301;0;ACEITE 3 EN UNO 30ML;ACEITE 3 EN UNO 30ML;16;2000;3000
7,70216E+11;0;LIMPIADOR ELECTRONICO CRC 235 CC;LIMPIADOR ELECTRONICO CRC 235 CC;16;11406;18000
7,70216E+11;0;LIMPIADOR ELECTRONICO CRC 150 CM;LIMPIADOR ELECTRONICO CRC 150 CM;16;8555;15000
7,70216E+11;0;COLBON SIPEGA 40 GRAMOS;COLBON SIPEGA 40 GRAMOS;16;0;600
7,70263E+11;0;BRILLA BRASSO GRANDE;BRILLA BRASSO GRANDE;16;5200;9000
7,70263E+11;0;BRILLA MENTAL BRASO PEQUEÑO;BRILLA MENTAL BRASO PEQUEÑO;16;3300;6000
2917;0;PEGANTE UHU 33ML;PEGANTE UHU 33ML;16;0;4000
1280;0;BRILLA METAL EN PIEDRA GRANDE;BRILLA METAL EN PIEDRA GRANDE;16;5200;8500
1281;0;BRILLA METAL EN PIEDRA PEQUEÑO;BRILLA METAL EN PIEDRA PEQUEÑO;16;2600;4500
1282;0;BRILLA METAL EN POLVO;BRILLA METAL EN POLVO;16;0;2500
1359;0;"BUJE 3"" 1 1/2";"BUJE 3"" 1 1/2";16;1356;3000
3402;0;"TAPON PRUEBA  3""";"TAPON PRUEBA  3""";16;593;1500
3403;0;"TAPON PRUEBA  4""";"TAPON PRUEBA  4""";16;903;2000
1819;0;"CLAVO CAJA PARED 2""";"CLAVO CAJA PARED 2""";16;3181;5000
7,70702E+11;0;VALVULA TANQUE ALTO CON FLOTADOR;VALVULA TANQUE ALTO CON FLOTADOR;16;14373;22000
7,70719E+11;0;PEGA LOCA TRACKY;PEGA LOCA TRACKY;16;900;2500
3748;0;VINILO PINVIACRIL BLANCO;VINILO PINVIACRIL BLANCO;16;756;1500
2054;0;DESTORNILLADOR JUEGO X 4 PIEZAS;DESTORNILLADOR JUEGO X 4 PIEZAS;16;0;2000
3041;0;PISTOLA SILICONA  MODEL G-250;PISTOLA SILICONA  MODEL G-250;16;9700;15000
3042;0;PISTOLA SILICONA MODEL AC-280;PISTOLA SILICONA MODEL AC-280;16;5400;9500
2238;0;ESPATULA PLASTICA SIN MANGO;ESPATULA PLASTICA SIN MANGO;16;238;800
3039;0;PISTOLA MANGUERA MANGO VERDE PLASTICA;PISTOLA MANGUERA MANGO VERDE PLASTICA;16;0;4000
2056;0;DESTORNILLADOR RANGER ESTRELLA 1/4 X4;DESTORNILLADOR RANGER ESTRELLA 1/4 X4;16;1400;3500
2752;0;METROS DE X 3 MTRS ECONOMICO;METROS DE X 3 MTRS ECONOMICO;16;1600;3000
3154;0;REGILLA COBRE 1 1/2 LAVADERO;REGILLA COBRE 1 1/2 LAVADERO;16;3200;6000
3155;0;"REGILLA COBRE 2"" LAVADERO";"REGILLA COBRE 2"" LAVADERO";16;3500;6000
1608;0;CANILLA 1/2 PARA CONTADOR  AGUA;CANILLA 1/2 PARA CONTADOR  AGUA;16;0;25000
2363;0;GRAPA COPER WELL FINA;GRAPA COPER WELL FINA;16;4654;7000
2362;0;GRAPA COPER WELL;GRAPA COPER WELL;16;2101;3500
2247;0;ESTENDEDERO ROPA X 20MTS;ESTENDEDERO ROPA X 20MTS;16;1700;3000
2608;0;"LLAVE EXPANSION 12"" SECURYTI Y OTRA";"LLAVE EXPANSION 12"" SECURYTI Y OTRA";16;10500;20000
2607;0;"LLAVE EXPANSION 10"" MPTOOLS Y SECURITY";"LLAVE EXPANSION 10"" MPTOOLS Y SECURITY";16;8800;16000
1073;0;ALICATE ECONOMICO N/A N/V N/R;ALICATE ECONOMICO N/A N/V N/R;16;2500;5000
8,71194E+11;0;"CORTAFRIO 6""";"CORTAFRIO 6""";16;0;7000
3158;0;"REGILLA PLASTAICA LAVADEROS2""";"REGILLA PLASTAICA LAVADEROS2""";16;0;2000
7,45302E+11;0;"PINZA WOLGAN 6""";"PINZA WOLGAN 6""";16;3800;6500
2113;0;EJE COCHE;EJE COCHE;16;0;3700
3286;0;SILICONA TUBO PEQUEÑO SINTETICO;SILICONA TUBO PEQUEÑO SINTETICO;16;0;2500
6,9316E+11;0;DESTORNILLADOR TORX 2 PIEZAS;DESTORNILLADOR TORX 2 PIEZAS;16;0;3600
7,45301E+11;0;"ALICATE 4""";"ALICATE 4""";16;2000;4000
8,71194E+11;0;"SERRUCHO CURVO PODA MPTOOL 12""";"SERRUCHO CURVO PODA MPTOOL 12""";16;4650;9500
3078;0;PONCHADORA CABLE TELEFONO;PONCHADORA CABLE TELEFONO;16;8400;20000
7,70753E+11;0;"SERRUCHO CURVO PODA FORTE 12""";"SERRUCHO CURVO PODA FORTE 12""";16;0;25000
4,4143E+11;0;"TIJERA PODADORA BELLOTA 7""";"TIJERA PODADORA BELLOTA 7""";16;0;21000
1951;0;CORTAFRIO 4,5 DIESEL;CORTAFRIO 4,5 DIESEL;16;2600;5000
2502;0;LAMPARA TUBO FLUORECENTE 20W T12;LAMPARA TUBO FLUORECENTE 20W T12;16;5767;8000
2077;0;"DESTORNILLADOR X JUEGO 2 PIEZAS 12""";"DESTORNILLADOR X JUEGO 2 PIEZAS 12""";16;0;4000
2494;0;LAMPARA TUBO ACUARIO 20W;LAMPARA TUBO ACUARIO 20W;16;0;11000
2495;0;LAMPARA TUBO ACUARIO 20W T8;LAMPARA TUBO ACUARIO 20W T8;16;0;11000
2493;0;LAMPARA TUBO ACUARIO 15W;LAMPARA TUBO ACUARIO 15W;16;0;7500
2492;0;LAMPARA TUBO ACUARIO 10W;LAMPARA TUBO ACUARIO 10W;16;0;6500
2501;0;LAMPARA FLUORECENTE 15W T 12 Y T 8;LAMPARA FLUORECENTE 15W T 12 Y T 8;16;5046;8000
2500;0;LAMPARA TUBO FLUORECENTE  14W  T8;LAMPARA TUBO FLUORECENTE  14W  T8;16;5046;8000
2510;0;LAMPARA TUBO PHILLIS 20W  T8;LAMPARA TUBO PHILLIS 20W  T8;16;0;5000
7,45301E+11;0;"HOMBRE SOLO SEGURITY 4""";"HOMBRE SOLO SEGURITY 4""";16;0;6000
7,7025E+11;0;ESPIRAL PARA CABLE 3/8 MTS;ESPIRAL PARA CABLE 3/8 MTS;16;950;1500
7,7025E+11;0;ESPIRAL PARA CABLE 5/8 MTS;ESPIRAL PARA CABLE 5/8 MTS;16;1200;2500
2504;0;LAMPARA TUBO FLUORECENTE 96W SILVANIA;LAMPARA TUBO FLUORECENTE 96W SILVANIA;16;8857;12000
2503;0;LAMPARA TUBO FLUORECENTE 96W PHILLIS;LAMPARA TUBO FLUORECENTE 96W PHILLIS;16;0;7000
7,70259E+11;0;"BISAGRA COMUN 3/4""";"BISAGRA COMUN 3/4""";16;130;350
7,70259E+11;0;"BISAGRA COMUN 1""";"BISAGRA COMUN 1""";16;211;350
7,70259E+11;0;"BISAGRA COMUN 1 1/2""";"BISAGRA COMUN 1 1/2""";16;289;600
8,71192E+11;0;CHEQUEADOR PEQUEÑO MPTOOLS Y SECURITY;CHEQUEADOR PEQUEÑO MPTOOLS Y SECURITY;16;1200;2000
7,70259E+11;0;"BISAGRA COMUN 2""";"BISAGRA COMUN 2""";16;316;650
7,70259E+11;0;"BISAGRA COMUN 2 1/2""";"BISAGRA COMUN 2 1/2""";16;414;800
1166;0;"BISAGRA  COMUN 2 1/2"" HIERRO";"BISAGRA  COMUN 2 1/2"" HIERRO";16;0;750
6,9316E+11;0;"DESTORNILLADOR PERILLERO PALA 4""";"DESTORNILLADOR PERILLERO PALA 4""";16;1300;3000
2655;0;"LLAVE TUBO DISCOVER 12""";"LLAVE TUBO DISCOVER 12""";16;0;20000
2581;0;"LLAVE  TUBO DISCOVER 10""";"LLAVE  TUBO DISCOVER 10""";16;0;16000
2582;0;"LLAVE  TUBO ECONOMICA 10""";"LLAVE  TUBO ECONOMICA 10""";16;6500;13000
2583;0;"LLAVE  TUBO ECONOMICA 14""";"LLAVE  TUBO ECONOMICA 14""";16;10000;20000
2584;0;"LLAVE TUBO ECONOMICA 8""";"LLAVE TUBO ECONOMICA 8""";16;5600;11000
7,70259E+11;0;"BISAGRA MUEBLE 2 1/2""";"BISAGRA MUEBLE 2 1/2""";16;552;900
7,70259E+11;0;"BISAGRA MUEBLE 2""";"BISAGRA MUEBLE 2""";16;405;800
7,70259E+11;0;"BISAGRA MUEBLE 1 1/2""";"BISAGRA MUEBLE 1 1/2""";16;317;650
7,70259E+11;0;"BISAGRA OMEGA 2"" LATONADA";"BISAGRA OMEGA 2"" LATONADA";16;304;700
1365;0;BUJE CAUCHO LAVAMANOS;BUJE CAUCHO LAVAMANOS;16;628;2000
1366;0;BUJE CAUCHO LAVAPLATOS;BUJE CAUCHO LAVAPLATOS;16;700;2000
1004;0;ABASTO LAVAMANOS TIGRE;ABASTO LAVAMANOS TIGRE;16;0;4000
2274;0;EXPLITER FINO 5 VIAS;EXPLITER FINO 5 VIAS;16;2000;7500
2273;0;EXPLITER FINO 4 VIAS;EXPLITER FINO 4 VIAS;16;1800;7000
2272;0;EXPLITER FINO 3 VIAS;EXPLITER FINO 3 VIAS;16;1500;4500
2270;0;EXPLITER ECONOMICO  4 VIAS;EXPLITER ECONOMICO  4 VIAS;16;800;2500
2271;0;EXPLITER ECONOMICO  5 VIAS;EXPLITER ECONOMICO  5 VIAS;16;900;3000
2269;0;EXPLITER ECONOMICO  3 VIAS;EXPLITER ECONOMICO  3 VIAS;16;700;2000
8,71194E+11;0;"FORMON DE 1/2"" MPTOOLS";"FORMON DE 1/2"" MPTOOLS";16;2456;4500
8,71194E+11;0;"FORMON DE 3/4"" MPTOOLS";"FORMON DE 3/4"" MPTOOLS";16;2339;4000
8,71194E+11;0;"FORMON DE 1"" MPTOOLS";"FORMON DE 1"" MPTOOLS";16;2797;4500
7,09637E+11;0;"ESPATULA BOXER TOOLS 5""";"ESPATULA BOXER TOOLS 5""";16;2400;5000
2356;0;GRAFITO POLVO DE GRAFITO;GRAFITO POLVO DE GRAFITO;16;1300;3000
8,7115E+11;0;AHORRADOR PHILLIS 5W;AHORRADOR PHILLIS 5W;16;6828;11000
8,7115E+11;0;AHORRADOR PHILLIS 8W;AHORRADOR PHILLIS 8W;16;7597;12000
7,70705E+11;0;LLANA 3/8 X 3/8 DIENTE GRUESO FORTE;LLANA 3/8 X 3/8 DIENTE GRUESO FORTE;16;4806;8500
7,70205E+11;0;AHORRADOR SILVANIA 20W 3U;AHORRADOR SILVANIA 20W 3U;16;0;8000
7,45001E+11;0;PEGA LOCA INFINITA;PEGA LOCA INFINITA;16;343;1000
7,98302E+11;0;REGULADOR DE VOLTAJE 1200V FORZA;REGULADOR DE VOLTAJE 1200V FORZA;16;0;70000
7,70435E+11;0;SOPORTE PARA ELECTRODOMESTICOS HACEB;SOPORTE PARA ELECTRODOMESTICOS HACEB;16;33323;50000
7,70299E+11;0;SOPORTE PARA ELECTRODOMESTICOS DISCOVER;SOPORTE PARA ELECTRODOMESTICOS DISCOVER;16;0;35000
9,01051E+11;0;INFLADOR DE MANO ECONOMICO;INFLADOR DE MANO ECONOMICO;16;0;3500
3,25356E+11;0;METRO STANLEY 3MTS;METRO STANLEY 3MTS;16;6168;15000
3,25356E+11;0;METRO STANLEY 5MTS;METRO STANLEY 5MTS;16;11867;20000
45731088408;0;PISTOLA DE SOLDAR 100V;PISTOLA DE SOLDAR 100V;16;48809;75000
76174859270;0;LLAVE MIXTA JUEGP X 6 PIEZAS STANLEY X PULGADAS;LLAVE MIXTA JUEGP X 6 PIEZAS STANLEY X PULGADAS;16;18195;48000
76174424669;0;"NIVELPLASTICO STANLEY 12"" 3GOTAS";"NIVELPLASTICO STANLEY 12"" 3GOTAS";16;11675;20000
7,47753E+11;0;"ALICATE 7""  STANLEY PRO";"ALICATE 7""  STANLEY PRO";16;18119;30000
7,47753E+11;0;"ALICATE 8""  STANLEY PRO";"ALICATE 8""  STANLEY PRO";16;24482;38000
76174840230;0;"ALICATE ELECTRICISTA 8""  STANLEY 84023";"ALICATE ELECTRICISTA 8""  STANLEY 84023";16;14141;26000
7,47753E+11;0;"CORTAFRIO 8""  STANLEY PRO";"CORTAFRIO 8""  STANLEY PRO";16;21375;34000
45731093662;0;CAUTIL STANLEY 45W;CAUTIL STANLEY 45W;16;14765;30000
45731020613;0;"GRAPA ESTANDAR  SHARPSHOOTER1/2""";"GRAPA ESTANDAR  SHARPSHOOTER1/2""";16;0;9000
7,7045E+11;0;"PIEAMIGO FORJA 3X4"" VERA NEGRO";"PIEAMIGO FORJA 3X4"" VERA NEGRO";16;2080;3500
7,7045E+11;0;"PIEAMIGO FORJA 5X7"" VERA NEGRO";"PIEAMIGO FORJA 5X7"" VERA NEGRO";16;3480;5500
7,7045E+11;0;"PIEAMIGO ECONOMICO 8X6"" VERA BLANCO";"PIEAMIGO ECONOMICO 8X6"" VERA BLANCO";16;0;2800
7,7045E+11;0;"PIEAMIGO ECONOMICO 8X10"" VERA NEGRO";"PIEAMIGO ECONOMICO 8X10"" VERA NEGRO";16;3309;6000
7,7045E+11;0;"PIEAMIGO FORJA 9X11"" VERA NEGRO";"PIEAMIGO FORJA 9X11"" VERA NEGRO";16;6296;9500
2949;0;"PIEAMIGO ECONIMICO 6X8"" VERA NEGRO";"PIEAMIGO ECONIMICO 6X8"" VERA NEGRO";16;2409;4000
2948;0;"PIEAMIGO ECONIMICO 4X6"" VERA NEGRO";"PIEAMIGO ECONIMICO 4X6"" VERA NEGRO";16;1700;3000
2947;0;"PIEAMIGO ECONIMICO 3X4"" VERA NEGRO";"PIEAMIGO ECONIMICO 3X4"" VERA NEGRO";16;1546;2500
3756;0;VINILO PINVIACRIL ROJO;VINILO PINVIACRIL ROJO;16;721;1200
3747;0;VINILO PINVIACRIL AZUL OSCURO;VINILO PINVIACRIL AZUL OSCURO;16;721;1200
3752;0;VINILO PINVIACRIL MORADO;VINILO PINVIACRIL MORADO;16;721;1200
3758;0;VINILO PINVIACRIL VERDE  PINO;VINILO PINVIACRIL VERDE  PINO;16;801;1500
3745;0;VINILO PINVIACRIL  OCRE;VINILO PINVIACRIL  OCRE;16;721;1200
3760;0;VINILO PINVIACRIL VERDE OSCURO;VINILO PINVIACRIL VERDE OSCURO;16;721;1500
3753;0;VINILO PINVIACRIL NARANJADO;VINILO PINVIACRIL NARANJADO;16;751;1200
3759;0;VINILO PINVIACRIL VERDE PRIMAVERAL;VINILO PINVIACRIL VERDE PRIMAVERAL;16;756;1500
3746;0;VINILO PINVIACRIL AZUL CLARO;VINILO PINVIACRIL AZUL CLARO;16;721;1200
3755;0;VINILO PINVIACRIL PIEL;VINILO PINVIACRIL PIEL;16;0;1200
3751;0;VINILO PINVIACRIL LILA;VINILO PINVIACRIL LILA;16;801;1200
3754;0;VINILO PINVIACRIL NEGRO;VINILO PINVIACRIL NEGRO;16;756;1500
3750;0;VINILO PINVIACRIL CAFE;VINILO PINVIACRIL CAFE;16;801;1200
3757;0;VINILO PINVIACRIL ROJO COLONIAL;VINILO PINVIACRIL ROJO COLONIAL;16;721;1200
2439;0;HILAZA GRANDE;HILAZA GRANDE;16;0;800
2440;0;HILAZA PEQUEÑA;HILAZA PEQUEÑA;16;340;500
2228;0;"ESPATULA 1 1/2"" KTOOLS Y BOXER";"ESPATULA 1 1/2"" KTOOLS Y BOXER";16;1250;2000
2232;0;"ESPATULA 2"" MP TOOLS Y TOPWORKS FOCCI";"ESPATULA 2"" MP TOOLS Y TOPWORKS FOCCI";16;1140;3000
2233;0;"ESPATULA 3"" BELLOTA";"ESPATULA 3"" BELLOTA";16;2600;4500
2230;0;"ESPATULA 2"" BELLOTA";"ESPATULA 2"" BELLOTA";16;2300;4500
2234;0;"ESPATULA 3"" FOCCI";"ESPATULA 3"" FOCCI";16;1600;3000
2229;0;"ESPATULA 2"" BOXER";"ESPATULA 2"" BOXER";16;1400;3500
2227;0;"ESPATULA HOPEX 3""";"ESPATULA HOPEX 3""";16;1600;3500
3709;0;VALVULA REGULADOR PLASTI ECONOMICA;VALVULA REGULADOR PLASTI ECONOMICA;16;1500;3000
3773;0;YE LAVADORA PLASTICA;YE LAVADORA PLASTICA;16;1900;3000
2319;0;FORMON HOPEX  3/4;FORMON HOPEX  3/4;16;4800;8600
2320;0;FORMON ECONOMICO 1/4;FORMON ECONOMICO 1/4;16;0;3000
2321;0;"FORMON HOPEX 1""";"FORMON HOPEX 1""";16;5300;10000
2322;0;FORMON FINO INCOLMA 3/4;FORMON FINO INCOLMA 3/4;16;0;12000
2841;0;NIPLE DE 50CM GALVANIZADO;NIPLE DE 50CM GALVANIZADO;16;3480;6000
2840;0;NIPLE DE 40CM GALVANIZADO;NIPLE DE 40CM GALVANIZADO;16;2506;5000
2839;0;NIPLE DE 30CM GALVANIZADO;NIPLE DE 30CM GALVANIZADO;16;1983;3800
2838;0;NIPLE DE 25CM GALVANIZADO;NIPLE DE 25CM GALVANIZADO;16;1676;3000
2845;0;NIPLE GALVANIZADO DE 15CM;NIPLE GALVANIZADO DE 15CM;16;1323;2500
2843;0;NIPLE GALVANIZADO DE 10CM;NIPLE GALVANIZADO DE 10CM;16;846;2000
2844;0;NIPLE GALVANIZADO DE 12 CM 1/2;NIPLE GALVANIZADO DE 12 CM 1/2;16;957;2000
2849;0;NIPLE GALVANIZADO DE 6 1/2CM-;NIPLE GALVANIZADO DE 6 1/2CM-;16;689;1400
2848;0;NIPLE GALVANIZADO DE 5CM-;NIPLE GALVANIZADO DE 5CM-;16;590;1300
2847;0;NIPLE GALVANIZADO DE 4CM;NIPLE GALVANIZADO DE 4CM;16;513;1000
2846;0;NIPLE GALVANIZADO DE 3CM;NIPLE GALVANIZADO DE 3CM;16;466;1200
2837;0;NIPLE DE 20CM GALVANIZADO;NIPLE DE 20CM GALVANIZADO;16;1500;2500
7,47753E+11;0;REMACHADORA STANLYE TRABAJO PESADO;REMACHADORA STANLYE TRABAJO PESADO;16;0;70000
7,47753E+11;0;REMACHADORA STANLYE TRABAJO LIVIANO;REMACHADORA STANLYE TRABAJO LIVIANO;16;19030;30000
7,47753E+11;0;LLAVE EXPANSION STANLEY #6;LLAVE EXPANSION STANLEY #6;16;9985;16000
3,25356E+11;0;LLAVE JUEGO BOCA FIJA STANELY X 6 PIEZAS;LLAVE JUEGO BOCA FIJA STANELY X 6 PIEZAS;16;20070;30000
8,71192E+11;0;PLOMADA BRONCE DE CASTAÑO;PLOMADA BRONCE DE CASTAÑO;16;0;37000
76174479737;0;PLOMADA CENTRO PUNTO STANLEY;PLOMADA CENTRO PUNTO STANLEY;16;0;34000
45731131470;0;REMACHADORA STANLEY;REMACHADORA STANLEY;16;0;67000
76174841244;0;"CORTAFRIO STANLEY 4""";"CORTAFRIO STANLEY 4""";16;10656;17000
2585;0;LLAVE BOCA FIJA # 24 STANLEY;LLAVE BOCA FIJA # 24 STANLEY;16;0;20000
2587;0;LLAVE BOCA FIJA # 9 STANLEY;LLAVE BOCA FIJA # 9 STANLEY;16;0;3800
